Date,Adj Close,Close,High,Low,Open,Volume
1962-02-26,0.00011636318940193025,0.000688443047029693,0.0006924505296751625,0.0007588279810440074,0.0006233713900589419,0.005570051945247163
1962-02-27,0.00011955510083082912,0.0007063231033379524,0.0006924505296751625,0.000831107424420443,0.000676813525436591,0.0030944733029150905
1962-02-28,0.00010838096939085143,0.0006437286840683307,0.0006746967320586401,0.0007768943785554133,0.0006857180681175859,0.0046417099543726355
1962-03-01,0.00010518931495551528,0.0006258484231242332,0.0006214219287686436,0.0007226953927873298,0.0006322761365658495,0.15688979645779508
1962-03-02,0.00011157375459785866,0.0006616089450124278,0.0006391757263851665,0.0007768943785554133,0.0006233713900589419,0.005879499275538672
1962-03-05,0.0001035933849404213,0.0006169082926521835,0.0006391757263851665,0.0007588279810440074,0.0006500856295796652,0.0046417099543726355
1962-03-06,0.00011636318940193025,0.000688443047029693,0.0006658200364388698,0.000794960776066818,0.0006411808830727576,0.0064983939361216905
1962-03-07,0.00010838096939085143,0.0006437286840683307,0.0006658200364388698,0.0007859275773111156,0.000676813525436591,0.004951157284664145
1962-03-08,0.00010997725919693126,0.0006526688145403795,0.0006569295240016907,0.0007768943785554133,0.0006322761365658495,0.0064983939361216905
1962-03-09,0.0001035933849404213,0.0006169082926521835,0.0006436208810095107,0.0007317285915430321,0.0006411808830727576,0.008355077917870744
1962-03-12,0.00011636318940193025,0.000688443047029693,0.0006658200364388698,0.000794960776066818,0.0006411808830727576,0.007426735926996217
1962-03-13,0.00012584080354695754,0.0007197265460633854,0.0006968822738590802,0.0008356169937498211,0.0006812589686089878,0.010211761899619799
1962-03-14,0.0001266447822038358,0.0007242033642820499,0.0007102043272916854,0.000849173615165716,0.0007079732081297111,0.01299678787224338
1962-03-15,0.00012343195149905442,0.0007063231033379524,0.0007102043272916854,0.000849173615165716,0.0007124323076383087,0.0064983939361216905
1962-03-16,0.00012343195149905442,0.0007063231033379524,0.0006968822738590802,0.000849173615165716,0.0006946228146244931,0.005570051945247163
1962-03-19,0.0001266447822038358,0.0007242033642820499,0.0007190812260999481,0.000849173615165716,0.0006946228146244931,0.006807841266413199
1962-03-20,0.00013306951843657658,0.0007599638861702455,0.000736835023716471,0.0008672400126771207,0.0007124323076383087,0.009902314569328288
1962-03-21,0.0001411015437998171,0.0008046643338946525,0.0007989731121858103,0.0009214389984452042,0.0007658605828538435,0.017019603166032998
1962-03-22,0.0001475267940196804,0.000840424855782848,0.0008344807074188577,0.0009575717934680143,0.0008014795688814753,0.010211761899619799
1962-03-23,0.00015877267806194622,0.0009030192750524696,0.0009055093083253762,0.0010117705724699663,0.0008549076402710964,0.011449551220785835
1962-03-26,0.0001507394191296128,0.0008583051167269456,0.0009055093083253762,0.0009937045884908253,0.0008905404864608438,0.010830656560202816
1962-03-27,0.00014592007027501678,0.0008314847253107984,0.0008167269098023344,0.0009575717934680143,0.0008281938084021999,0.006188946605830181
1962-03-28,0.0001411015437998171,0.0008046643338946525,0.0008078500109940721,0.0009485385947123125,0.0008192890618952914,0.0030944733029150905
1962-03-29,0.0001427074965637967,0.0008136044643667004,0.0008256038086105959,0.0009395053959566101,0.0007925748223745681,0.007736183257287726
1962-03-30,0.00013306951843657658,0.0007599638861702455,0.0007900962133775488,0.0009033728076999312,0.0008014795688814753,0.010521209229911307
1962-04-02,0.0001411015437998171,0.0008046643338946525,0.0007989731121858103,0.0008853064101885266,0.000748051293665941,0.008664525248162252
1962-04-03,0.00012182620432992381,0.000697382972865904,0.0007989731121858103,0.0008130271735782221,0.0007925748223745681,0.009283419908745271
1962-04-04,0.00012905301746719047,0.0007376066023716461,0.0007634655169527636,0.0008672400126771207,0.0007124323076383087,0.011140103890494324
1962-04-05,0.00012985756150990497,0.0007420836252261484,0.0007501434635201584,0.0008672400126771207,0.0007257824973176141,0.007736183257287726
1962-04-06,0.0001394946144603044,0.0007957242034226037,0.0007900962133775488,0.0009033728076999312,0.000748051293665941,0.0052606046149556536
1962-04-09,0.0001411015437998171,0.0008046643338946525,0.0008078500109940721,0.0009485385947123125,0.0007925748223745681,0.003713367963498109
1962-04-10,0.0001411015437998171,0.0008046643338946525,0.0008078500109940721,0.0009485385947123125,0.0007925748223745681,0.004332262624081127
1962-04-11,0.0001266447822038358,0.0007242033642820499,0.0007989731121858103,0.0008536833912612257,0.0007925748223745681,0.0064983939361216905
1962-04-12,0.00011539889816156997,0.0006616089450124278,0.0006835736308669011,0.000794960776066818,0.0006946228146244931,0.008045630587579235
1962-04-13,0.00013306951843657658,0.0007599638861702455,0.000736835023716471,0.0007497949890544367,0.0006500856295796652,0.013925129863117907
1962-04-16,0.0001346767047696518,0.0007689038120064565,0.0007900962133775488,0.0008943396089442293,0.000748051293665941,0.017329050496324508
1962-04-17,0.00013788861029761119,0.0007867840729505536,0.0007812193145692878,0.0008853064101885266,0.0007569558363469354,0.008664525248162252
1962-04-18,0.0001411015437998171,0.0008046643338946525,0.0007812193145692878,0.0009214389984452042,0.0007747653293607511,0.004951157284664145
1962-04-19,0.00014190572805154435,0.0008091413567491547,0.0007856646723821232,0.0009304721972009065,0.0007925748223745681,0.005879499275538672
1962-04-23,0.0001427074965637967,0.0008136044643667004,0.0008256038086105959,0.0009440290253829343,0.0007970341257090793,0.004951157284664145
1962-04-24,0.00014592007027501678,0.0008314847253107984,0.0008078500109940721,0.0009304721972009065,0.0008014795688814753,0.0064983939361216905
1962-04-25,0.00013788861029761119,0.0007867840729505536,0.0007989731121858103,0.0009304721972009065,0.0008103843153883833,0.0027850259726235815
1962-04-26,0.0001346767047696518,0.0007689038120064565,0.0007812193145692878,0.0008853064101885266,0.0007747653293607511,0.005879499275538672
1962-04-27,0.0001411015437998171,0.0008046643338946525,0.0007812193145692878,0.0008943396089442293,0.0007569558363469354,0.0064983939361216905
1962-04-30,0.00011700500512168785,0.0006705490754844762,0.0007457117193362408,0.000794960776066818,0.0007569558363469354,0.010521209229911307
1962-05-01,0.0001250388294398562,0.0007152632338100011,0.0007013274284834239,0.000794960776066818,0.0006589903760865728,0.012068445881368852
1962-05-02,0.0001322657453745473,0.0007554868633157436,0.000736835023716471,0.000876273211432823,0.0007213370541452164,0.009902314569328288
1962-05-03,0.0001394946144603044,0.0007957242034226037,0.0007723424157610264,0.0008853064101885266,0.0007435919903314298,0.006188946605830181
1962-05-04,0.0001346767047696518,0.0007689038120064565,0.0007856646723821232,0.0009124057996895019,0.00078367007586766,0.003713367963498109
1962-05-07,0.00012825104336008903,0.0007331434947540983,0.0007723424157610264,0.000876273211432823,0.0007569558363469354,0.004951157284664145
1962-05-08,0.00012102176308463527,0.0006929061546472395,0.0007545886181445022,0.0008356169937498211,0.0007213370541452164,0.00897397257845376
1962-05-09,0.00010897339094814528,0.0006258484231242332,0.0006658200364388698,0.000767861179799711,0.000676813525436591,0.00959286723903678
1962-05-10,0.00010415465887809663,0.0005990282363439242,0.0006125450299603826,0.0007226953927873298,0.0006144666435520339,0.014853471853992434
1962-05-11,8.48790110159297e-05,0.0004917468753151757,0.0006036681311521208,0.0006052503691646458,0.0005877526078572233,0.018566839817490542
1962-05-14,7.523933673120629e-05,0.00043809258651760245,0.0004882688530217019,0.0004968521908623458,0.0004808958536002407,0.025065233753612234
1962-05-15,0.00010254850051926785,0.0005900881058718754,0.0006036681311521208,0.0005962171704089422,0.00044526341506232045,0.01980462913865658
1962-05-16,0.00010415465887809663,0.0005990282363439242,0.000594791232343858,0.0007226953927873298,0.0005788478613503152,0.01237789321166036
1962-05-17,9.77293058608087e-05,0.0005632677144557282,0.0005992365901566934,0.0007046289952759243,0.0005877526078572233,0.01949518180836507
1962-05-18,9.933654359259493e-05,0.000572207844927777,0.0005504069414910416,0.0006594632082635426,0.0005521336218295906,0.005879499275538672
1962-05-21,9.853184535374497e-05,0.0005677310267091125,0.0005592838402993044,0.0006955957965202215,0.0005610383683364983,0.0071172885967047085
1962-05-22,8.166720828539366e-05,0.000473866819006916,0.0005459617868666974,0.0006052503691646458,0.0005565792688279007,0.010830656560202816
1962-05-23,7.523933673120629e-05,0.00043809258651760245,0.0004483161031643124,0.000560084375386133,0.0004586272610778274,0.018257392487199035
1962-05-24,6.399561143485545e-05,0.00037551187784909835,0.0003994864544986602,0.0005149185883737517,0.0004096444290346895,0.021042418459822618
1962-05-25,5.757030981627843e-05,0.0003397513559609028,0.000381732656882136,0.00045168640384996624,0.00036512090032606243,0.022280207780988652
1962-05-28,2.9459223319827762e-05,0.00018329272898908334,0.00031514941378845253,0.00020777680441357764,0.0003250428147898326,0.03465810099264901
1962-05-29,4.150528251426719e-05,0.0002503367499109726,0.0002308123730782462,0.0,0.00017366253182422376,0.05910444008567822
1962-05-31,6.238914468375173e-05,0.00036657174737705,0.0003639790624541048,0.00044265320509426264,0.0002938831320967116,0.0377525742955641
1962-06-01,5.596435705229884e-05,0.0003308114301246918,0.0003728559612623662,0.00043362000633856033,0.00035621615381915524,0.021042418459822618
1962-06-04,1.4198637263105067e-05,9.835494115781763e-05,0.00029296407517650364,0.00023487640068068586,0.0003027878786036205,0.027231365065652796
1962-06-05,3.34740795304228e-05,0.00020563609755072827,0.00029296407517650364,0.0002439095994363886,9.796566408627619e-05,0.021042418459822618
1962-06-06,3.989886716187569e-05,0.00024139661943892252,0.0002485795811351956,0.0003523075709725549,0.00020482221451734476,0.010211761899619799
1962-06-07,4.150528251426719e-05,0.0002503367499109726,0.00023970288551542537,0.0003703739684839595,0.00023153645403806763,0.004951157284664145
1962-06-08,5.275178334107877e-05,0.0003129311691805947,0.00029296407517650364,0.0003884403659953654,0.00024044120054497698,0.010830656560202816
1962-06-11,5.340069208312578e-05,0.00029505090823649625,0.0003107178727930265,0.000424586807582858,0.0003027878786036205,0.017947945156907525
1962-06-12,3.155536560245381e-05,0.00017435259851703456,0.0002796418185554055,0.00029810858520447174,0.000284978385589804,0.017329050496324508
1962-06-13,2.5081081011112734e-05,0.0001385785706635584,0.00018642787903693815,0.0002619757901816612,0.00016475778531731614,0.021351865790114125
1962-06-14,1.7800916010538308e-05,9.835494115781763e-05,0.00013316668937585988,0.00023487640068068586,0.00012912534677939546,0.018876287147782052
1962-06-15,3.883542780560369e-05,0.00021457622802277705,0.00019530477784519915,0.00022131957249865806,8.906091757936814e-05,0.030635285698859396
1962-06-18,3.6409665581374517e-05,0.00020117298993318176,0.00019975013565803456,0.00030714178396017405,0.00020482221451734476,0.017019603166032998
1962-06-19,2.912713624003742e-05,0.0001609356498263213,0.00016867408142041355,0.00029810858520447174,0.00017810797499661973,0.004951157284664145
1962-06-20,2.1844966689686066e-05,0.00012069830971946126,0.00016867408142041355,0.00025745236752146815,0.00015139393930181004,0.019185734478073563
1962-06-21,1.5372892242970792e-05,8.493778783126571e-05,0.00010653599295107428,0.00021681000316927995,0.00011131585376557979,0.01268734054195187
1962-06-22,8.09262444497193e-06,4.4714362961362306e-05,6.658324309368347e-05,0.0001806774149126023,7.569686773794757e-05,0.011758998551077343
1962-06-25,3.2360115240021785e-06,1.7880260944097125e-05,3.107585104912937e-05,7.678880593968212e-05,3.563264236383385e-05,0.045488757552851825
1962-06-26,1.618082860069443e-06,8.94013047204878e-06,3.552100567347357e-05,0.00012646436904757263,8.904746506907622e-06,0.017329050496324508
1962-06-27,0.0,0.0,0.0,0.00012195479971819452,0.0,0.01949518180836507
1962-06-28,2.2655267388169825e-05,0.00012517512793812574,0.00010653599295107428,0.00017163036282608502,2.6714239520724166e-05,0.02289910244157167
1962-06-29,1.7800916010538308e-05,9.835494115781763e-05,0.00012428979056759715,0.00022584320192498225,0.00011577495327417782,0.01671015583574149
1962-07-02,3.074552749238033e-05,0.00016987578029837008,0.00016424254042498795,0.00022584320192498225,8.906091757936814e-05,0.011140103890494324
1962-07-03,3.398071663698502e-05,0.0001877558366066294,0.00016867408142041355,0.00028004218769306583,0.0001602986858087181,0.01237789321166036
1962-07-05,3.6409665581374517e-05,0.00020117298993318176,0.00018642787903693815,0.00028907538644876943,0.00017810797499661973,0.009283419908745271
1962-07-06,2.912713624003742e-05,0.0001609356498263213,0.0001819963380415117,0.00028907538644876943,0.0001914720248380403,0.006188946605830181
1962-07-09,3.883542780560369e-05,0.00021457622802277705,0.00019530477784519915,0.00031617498271587635,0.00016920343231562572,0.01299678787224338
1962-07-10,4.045361346309632e-05,0.00022351635849482583,0.00023970288551542537,0.0003613407697282576,0.00021372696102425238,0.017947945156907525
1962-07-11,4.3689624987098554e-05,0.00024139661943892252,0.00022193547426998346,0.0003116652066203667,0.00021372696102425238,0.014234577193409415
1962-07-12,4.854577531965921e-05,0.00026823051682035035,0.00027521027755997947,0.000343274372216853,0.00023153645403806763,0.013306235202534888
1962-07-13,4.611800854565181e-05,0.0002548135681296371,0.00023970288551542537,0.0003613407697282576,0.00024935960338808624,0.006807841266413199
1962-07-16,4.692815504800011e-05,0.0002592905909841389,0.00025745647994345703,0.00038393058989985443,0.0002449003000535746,0.005879499275538672
1962-07-17,4.3689624987098554e-05,0.00024139661943892252,0.00025745647994345703,0.0003794071672396618,0.00024935960338808624,0.0021661313120405635
1962-07-18,3.9646139693785625e-05,0.0002190532508772789,0.00020418167665346102,0.0003387648028874749,0.00021372696102425238,0.01237789321166036
1962-07-19,4.449982288815918e-05,0.000245873437657587,0.0002308123730782462,0.000343274372216853,0.00020928151785185598,0.006807841266413199
1962-07-20,4.7736142804433526e-05,0.00026375369860168587,0.00025745647994345703,0.00038393058989985443,0.00023599555354666566,0.007736183257287726
1962-07-23,5.016416657200234e-05,0.0002771706472923987,0.00026633337875171803,0.0004065204100714534,0.0002582641460690807,0.0052606046149556536
1962-07-24,4.3689624987098554e-05,0.00024139661943892252,0.0002707651229356357,0.0003794071672396618,0.0002671688925759883,0.004951157284664145
1962-07-25,5.340069208312578e-05,0.00029505090823649625,0.00027521027755997947,0.0003794071672396618,0.00023153645403806763,0.0046417099543726355
1962-07-26,5.663639521485438e-05,0.0003129311691805947,0.0003107178727930265,0.00045168640384996624,0.0003027878786036205,0.0034039206332065995
1962-07-27,6.068024029915305e-05,0.0003352745377422383,0.00031514941378845253,0.00044265320509426264,0.0003027878786036205,0.0030944733029150905
1962-07-30,6.634442978685934e-05,0.00036657174737705,0.0003462252648375819,0.00045168640384996624,0.0003250428147898326,0.007426735926996217
1962-07-31,7.767070141506926e-05,0.00042915245604555367,0.0004083633533069216,0.0005239517871294544,0.0003740256468329705,0.014544024523700924
1962-08-01,6.796271824177652e-05,0.00037551187784909835,0.0004083633533069216,0.0004878189921066439,0.00041854917554159715,0.009902314569328288
1962-08-02,7.928893847127563e-05,0.00043809258651760245,0.00041724025211518304,0.0004878189921066439,0.00036512090032606243,0.01237789321166036
1962-08-03,8.252489859656554e-05,0.0004559728474616996,0.0004349940497317055,0.0004471627744236416,0.0004274539220485052,0.003713367963498109
1962-08-06,7.281706961940955e-05,0.00040233206462940646,0.0004394392043560497,0.0005239517871294544,0.00044526341506232045,0.006807841266413199
1962-08-07,6.634442978685934e-05,0.00036657174737705,0.000381732656882136,0.0005058853896180498,0.00039183493602087255,0.0040228152937896175
1962-08-08,6.47267067177757e-05,0.0003576316169049999,0.00033734836602931917,0.00047878579335094117,0.0003473114073122459,0.0046417099543726355
1962-08-09,5.825463227106053e-05,0.00032187129965264346,0.00033734836602931917,0.00046071960260566855,0.0003473114073122459,0.0046417099543726355
1962-08-10,6.149054099763681e-05,0.0003397513559609028,0.00032402631259671397,0.00046071960260566855,0.0003116926251105286,0.0071172885967047085
1962-08-13,5.825463227106053e-05,0.00032187129965264346,0.0003195945684127963,0.00046071960260566855,0.0003295019142984302,0.0027850259726235815
1962-08-14,7.119867836706642e-05,0.0003933921387931955,0.0003728559612623662,0.00046975280136137085,0.0003205973716174362,0.007426735926996217
1962-08-15,7.928893847127563e-05,0.00043809258651760245,0.0004349940497317055,0.000560084375386133,0.0004096444290346895,0.009902314569328288
1962-08-16,7.605287554856118e-05,0.0004202123255735053,0.0004261171509234445,0.0005239517871294544,0.0004274539220485052,0.01299678787224338
1962-08-17,7.605287554856118e-05,0.0004202123255735053,0.0004083633533069216,0.0005329849858851563,0.0004096444290346895,0.007426735926996217
1962-08-20,8.252489859656554e-05,0.0004559728474616996,0.0004349940497317055,0.000560084375386133,0.0004096444290346895,0.008045630587579235
1962-08-21,8.252489859656554e-05,0.0004559728474616996,0.0004394392043560497,0.0005871839716532399,0.00044526341506232045,0.012068445881368852
1962-08-22,8.090707273005734e-05,0.00044703271698965123,0.0004349940497317055,0.000560084375386133,0.00044526341506232045,0.011140103890494324
1962-08-23,8.333581607959645e-05,0.00046044966568036406,0.0004394392043560497,0.0005962171704089422,0.00044526341506232045,0.0018566839817490545
1962-08-24,8.333581607959645e-05,0.00046044966568036406,0.0004616381565969176,0.0005962171704089422,0.00044972251457091805,0.003713367963498109
1962-08-27,7.928893847127563e-05,0.00043809258651760245,0.0004527614609771474,0.000560084375386133,0.00044972251457091805,0.0034039206332065995
1962-08-28,7.119867836706642e-05,0.0003933921387931955,0.0004083633533069216,0.0005329849858851563,0.00041854917554159715,0.004951157284664145
1962-08-29,6.634442978685934e-05,0.00036657174737705,0.00037730111588671,0.00047878579335094117,0.0003829303933398781,0.0064983939361216905
1962-08-30,7.281706961940955e-05,0.00040233206462940646,0.0003994864544986602,0.0005329849858851563,0.0003829303933398781,0.0027850259726235815
1962-08-31,7.362680493205837e-05,0.00040680908748390874,0.0003861780146949714,0.000542017977874727,0.00039183493602087255,0.000309447330291509
1962-09-04,6.958095529798278e-05,0.00038445200832114713,0.00041724025211518304,0.0005239517871294544,0.00039629423935538376,0.0046417099543726355
1962-09-05,6.958095529798278e-05,0.00038445200832114713,0.0003639790624541048,0.0004878189921066439,0.0003740256468329705,0.005879499275538672
1962-09-06,6.553464307549678e-05,0.0003620949291583855,0.0003462252648375819,0.00047878579335094117,0.00035621615381915524,0.0071172885967047085
1962-09-07,6.796271824177652e-05,0.00037551187784909835,0.0003728559612623662,0.0004878189921066439,0.0003517570543105572,0.0064983939361216905
1962-09-10,7.200892766683927e-05,0.00039786895701185996,0.00037730111588671,0.0005239517871294544,0.0003740256468329705,0.0018566839817490545
1962-09-11,7.347615530648035e-05,0.00038445200832114713,0.0003728559612623662,0.0005058853896180498,0.0003829303933398781,0.003713367963498109
1962-09-12,7.510549448452977e-05,0.0003933921387931955,0.0003994864544986602,0.0005149185883737517,0.0003740256468329705,0.008045630587579235
1962-09-13,7.021696296325748e-05,0.00036657174737705,0.00035510216364584334,0.00047878579335094117,0.00036512090032606243,0.0034039206332065995
1962-09-14,7.021696296325748e-05,0.00036657174737705,0.0003462252648375819,0.00046975280136137085,0.00035621615381915524,0.0030944733029150905
1962-09-17,7.021696296325748e-05,0.00036657174737705,0.0003639790624541048,0.0004878189921066439,0.00035621615381915524,0.0030944733029150905
1962-09-18,6.206913630133767e-05,0.00032187129965264346,0.0003728559612623662,0.00046071960260566855,0.00035621615381915524,0.006807841266413199
1962-09-19,6.043954012972694e-05,0.0003129311691805947,0.0003195945684127963,0.000424586807582858,0.0003116926251105286,0.005570051945247163
1962-09-20,5.392120684199331e-05,0.0002771706472923987,0.0003195945684127963,0.0004110301861669631,0.0003027878786036205,0.0064983939361216905
1962-09-21,4.251161790124028e-05,0.00021457622802277705,0.00025745647994345703,0.0003523075709725549,0.0002671688925759883,0.006807841266413199
1962-09-24,4.169802768517165e-05,0.00021011312040523054,0.00019087323684977313,0.00032520797470544666,0.00020037677134494836,0.00959286723903678
1962-09-25,3.762282938640657e-05,0.0001877558366066294,0.00019975013565803456,0.00032520797470544666,0.00020037677134494836,0.008355077917870744
1962-09-26,3.110470169352214e-05,0.00015199551935427295,0.00018642787903693815,0.00028907538644876943,0.00017810797499661973,0.008355077917870744
1962-09-27,3.110470169352214e-05,0.00015199551935427295,0.00015092048699238275,0.00028907538644876943,0.00014248919279490242,0.0034039206332065995
1962-09-28,3.436389403674501e-05,0.00016987578029837008,0.00015979738580064375,0.00028004218769306583,0.00014248919279490242,0.004951157284664145
1962-10-01,2.865930516121677e-05,0.0001385785706635584,0.00023970288551542537,0.0002710089889373635,0.0001602986858087181,0.01237789321166036
1962-10-02,3.273409227028378e-05,0.0001609356498263213,0.00017755098022867628,0.0002710089889373635,0.00012912534677939546,0.004332262624081127
1962-10-03,4.4957168629682304e-05,0.00022799317671348988,0.00023970288551542537,0.00031617498271587635,0.00016920343231562572,0.006188946605830181
1962-10-04,4.5770861643174064e-05,0.00023245648896687418,0.00021305857546172202,0.0003613407697282576,0.00021818606053285,0.003713367963498109
1962-10-05,5.229155927167025e-05,0.00026823051682035035,0.0002485795811351956,0.00033424117346115027,0.00022263170753116,0.006807841266413199
1962-10-08,5.147555331612674e-05,0.00026375369860168587,0.0002485795811351956,0.0003613407697282576,0.0002582641460690807,0.0024755786423320725
1962-10-09,5.7180450583928504e-05,0.00029505090823649625,0.00027521027755997947,0.0003884403659953654,0.00025380504656048264,0.006188946605830181
1962-10-10,5.392120684199331e-05,0.0002771706472923987,0.0003195945684127963,0.0004155536088271557,0.000284978385589804,0.005879499275538672
1962-10-11,5.392120684199331e-05,0.0002771706472923987,0.00026633337875171803,0.0003884403659953654,0.0002671688925759883,0.0046417099543726355
1962-10-12,5.0662117296196285e-05,0.0002592905909841389,0.00023970288551542537,0.00039748741808188267,0.00024935960338808624,0.0030944733029150905
1962-10-15,5.0662117296196285e-05,0.0002592905909841389,0.00026633337875171803,0.00039748741808188267,0.00024935960338808624,0.010830656560202816
1962-10-16,5.0662117296196285e-05,0.0002592905909841389,0.00023970288551542537,0.0003884403659953654,0.00024935960338808624,0.0071172885967047085
1962-10-17,4.984616273936499e-05,0.0002548135681296371,0.00023970288551542537,0.0003703739684839595,0.00024935960338808624,0.0024755786423320725
1962-10-18,4.4141471066412314e-05,0.00022351635849482583,0.0002485795811351956,0.0003613407697282576,0.0002449003000535746,0.007426735926996217
1962-10-19,2.7029760388316956e-05,0.00012963844019151004,0.00021305857546172202,0.00025294279819209047,0.00021372696102425238,0.03125418035944241
1962-10-22,2.377051664638317e-05,0.00011175817924741292,0.00010653599295107428,0.00019874360565787534,0.00011577495327417782,0.018876287147782052
1962-10-23,8.288607734748931e-06,2.6820391416145905e-05,8.878239852304305e-05,0.00016259716407038141,9.796566408627619e-05,0.01237789321166036
1962-10-24,2.132758725226512e-05,9.835494115781763e-05,7.990549971478161e-05,0.00015356396531467954,1.7809493013815243e-05,0.015781813844866963
1962-10-25,2.132758725226512e-05,9.835494115781763e-05,0.00011541289175933571,0.00023487640068068586,8.906091757936814e-05,0.0064983939361216905
1962-10-26,1.725187496637602e-05,7.599786199505472e-05,7.990549971478161e-05,0.00018971040690217347,8.906091757936814e-05,0.003713367963498109
